RCP85__EMISSIONS____________________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,4.076,1.1971129,265.96005,5.9368752,63.366132,809.39537,163.81664,25.026341,5.5661029,26.918742,22.366503,11.992564,0.73695798,0,1.7489948,0,0,0.05544628,0,0.35640391,0,0,0.78850599,221.119,321.743,24.494,9.687,1.537,127,141.326,43.652,0,0,0.329,0.035,0.043,0.197,173.518,3464.95
1971,4.231,1.0708913,270.02505,5.6049759,63.545863,825.18291,167.16131,25.809673,5.7038725,27.221794,23.042459,13.489967,0.7799133,0,1.901128,0,0,0.057318506,0,0.36316592,0,0,1.0506594,243.137,346.609,28.094,10.052,1.803,127,170.133,47.746,0,0.613,0.461,0.044,0.1,0.252,174.646,3472.409
1972,4.399,1.0470621,274.09004,5.9181309,63.725594,840.97046,170.50597,26.593006,5.8416421,27.524846,23.75562,13.490244,0.82499011,0,2.066494,0,0,0.059192895,0,0.36993573,0,0,0.78907883,274.26,378.471,32.236,10.471,2.127,127,214.168,54.79,0,0.613,0.63,0.055,0.17,0.313,175.809,3478.741
1973,4.6349999,1.0330987,278.15504,6.0449043,63.905326,856.758,173.85064,27.376338,5.9794117,27.827898,24.494072,13.490523,0.87218868,0,2.2462442,0,0,0.061069449,0,0.37671337,0,0,1.0512322,314.04,419.239,36.92,10.883,2.495,127,266.209,61.912,0,0.613,0.839,0.067,0.277,0.391,177.007,3484.114
1974,4.644,1.0387371,282.22003,5.9406002,64.085057,872.54555,177.19531,28.159671,6.1171813,28.13095,25.2459,11.993645,0.9215092,0,2.4416297,0,0,0.062948171,0,0.38349883,0,0,1.0515595,345.881,454.701,42.295,11.29,2.921,127,305.489,62.543,0,0.613,1.086,0.08,0.372,0.468,178.243,3488.632
1975,4.615,1.0315876,286.28503,6.1409693,64.264788,888.3331,180.53997,28.943004,6.2549509,28.434002,25.999188,13.49105,0.97295172,0,2.6540105,0,0,0.064829061,0,0.39029213,0,0,1.0518869,335.741,442.834,48.505,11.734,3.391,127,308.992,70.487,0,0.613,1.365,0.095,0.524,0.544,179.517,3492.425
1976,4.883,1.0906077,290.35002,6.3042588,64.444519,904.12064,183.88464,29.726336,6.3927205,28.737055,26.742024,13.491328,1.0265167,0,2.8848647,0,0,0.066712124,0,0.39709328,0,0,1.57603,343.24,432.28,55.552,12.2,3.943,127,382.3,78.51,0,0.613,1.767,0.11,0.783,0.621,180.83,3495.619
1977,5.029,1.0939874,294.41502,6.534405,64.624251,919.90819,187.2293,30.509669,6.5304901,29.040107,27.462492,11.994452,1.0822044,0,3.5660804,0,0,0.068597361,0,0.40390227,0,0,1.8384289,330.711,419.447,63.634,12.68,4.582,127,462.112,85.789,0,0.613,2.035,0.127,1.006,0.697,182.185,3498.281
1978,5.105,1.09037,298.48002,6.6193729,64.803982,935.69573,190.57397,31.293001,6.6682597,29.343159,28.148677,13.491857,1.1400146,0,3.7964008,0,0,0.070484772,0,0.05429956,0,0,2.3628175,359.009,424.498,72.896,13.168,5.337,127,587.319,92.012,0,0.613,2.454,0.145,1.253,0.774,183.581,3500.505
1979,5.387,1.0647127,302.54501,7.007773,64.983713,951.48328,193.91864,32.076334,6.8060293,29.646211,28.788664,11.994981,1.1999481,0,4.0275411,0,0,0.072374362,0,0.054330947,0,0,2.8873698,274.357,357.266,83.489,13.661,6.228,127,489.712,99.321,0,0.613,2.928,0.161,1.548,0.85,185.022,3502.36
1980,5.332,1.0252096,306.61001,7.0613923,65.163444,967.27082,197.2633,32.859666,6.9437989,29.949263,29.37054,13.492387,1.2620043,0,4.2595023,0,0,0.018814427,0,0.76720931,0,0,3.1501778,304.998,432.044,95.641,14.194,7.006,121.849,550.707,104.973,0,0.613,3.453,0.185,1.805,0.927,186.506,3503.915
1981,5.168,1.0448621,310.01251,6.8417522,65.043883,980.4447,199.79888,33.357242,7.0210048,30.456334,29.931853,11.995499,1.3261846,0,4.4921574,0,0,0.066288365,0,0.78079292,0,0,3.4130677,289.529,386.347,104.421,14.121,7.743,110.093,505.097,106.406,0,1.25,3.946,0.206,2.139,1.003,188.038,3505.193
1982,5.127,1.1904055,313.415,7.1189858,64.924321,993.61858,202.33446,33.854818,7.0982107,30.963404,30.508393,13.492893,1.392488,0,4.7256142,0,0,0.073594133,0,0.081528294,0,0,3.6760394,252.419,400.317,108.943,13.905,8.399,123.807,505.343,116.821,0,0.961,4.522,0.229,2.645,1.105,189.616,3506.255
1983,5.11,1.2255201,316.8175,7.2168971,64.80476,1006.7925,204.87003,34.352393,7.1754165,31.470475,31.085608,11.996004,1.4609153,0,4.9598729,0,0,0.073496743,0,0.79436576,0,0,3.939093,299.092,408.416,120.93,14.252,9.207,135.729,553.718,125.343,0,1.165,5.168,0.249,2.98,1.183,191.243,3507.154
1984,5.29,1.2600833,320.22,7.0481314,64.685199,1019.9663,207.40561,34.849969,7.2526224,31.977546,31.648945,11.996242,1.5314669,0,5.1949332,0,0,0.018263078,0,0.80794309,0,0,3.9403205,310.901,432.125,177.397,14.781,9.71,134.867,569.476,130.447,0,1.331,6.032,0.269,3.475,1.262,192.92,3507.882
1985,5.444,1.2753449,323.6225,7.0169243,64.565637,1033.1402,209.94119,35.347545,7.3298282,32.484616,32.183851,11.99648,1.6041426,0,5.4307947,0,0,-0.080681159,0,0.10867413,0,0,4.7272717,315.327,407.669,128.622,15.705,9.792,109.714,546.714,138.367,0,1.011,7.083,0.289,3.997,1.355,194.648,3508.496
1986,5.61,1.2872023,327.025,7.0704917,64.446076,1046.3141,212.47677,35.845121,7.4070341,32.991687,32.675774,13.493874,1.678943,0,5.6674573,0,0,0.075292049,0,0.82150728,0,0,4.9906525,388.346,502.712,169.103,16.379,10.152,149.931,539.076,146.048,0,3.575,8.22,0.309,4.579,1.434,196.427,3508.999
1987,5.753,1.2940086,330.42749,7.4616728,64.326514,1059.488,215.01235,36.342696,7.48424,33.498757,33.110161,11.996986,1.7558675,0,5.9049208,0,0,0.17780496,0,1.5479209,0,0,4.7302994,387.277,453.238,250.222,16.667,10.807,115.608,647.608,162.883,0,3.773,9.656,0.329,5.109,1.504,198.259,3509.425
1988,5.964,1.3167248,333.82999,7.2025077,64.206953,1072.6618,217.54792,36.840272,7.5614458,34.005828,33.472458,11.997224,1.8349176,0,6.1431847,0,0,0.18118326,0,0.86222749,0,0,4.9936804,303.816,507.99,245.07,16.593,11.493,135.667,635.816,180.113,0,4.458,11.362,0.349,5.696,1.728,200.146,3509.774
1989,6.089,1.3236436,337.23249,7.3310397,64.087391,1085.8357,220.0835,37.337848,7.6386517,34.512898,33.748114,11.997462,1.9160924,0,6.3822492,0,0,0.18829422,0.94505787,0.87579234,0,0,5.519051,301.477,385.52,204.109,15.725,12.26,118.146,564.767,186.15,0,6.174,11.605,0.369,5.482,1.73,202.087,3510.061
1990,6.144,1.3194833,340.63499,7.5856812,63.96783,1099.0096,222.61908,37.835424,7.7158575,35.019969,33.922575,11.997683,2.0735678,0,6.6218233,0,0,0.18594167,1.0101542,0.88920979,0,0,5.5207695,291.464,405.617,203.131,14.022,12.363,143.171,694.142,195.69,0,11.322,11.702,0.389,5.119,1.73,204.082,3510.299
1991,6.235,1.3809799,336.59218,7.4023631,62.955167,1095.9087,221.41947,37.868111,7.7247518,35.072322,34.026024,11.997905,2.3729101,0,6.8621776,0,0,0.19092079,2.1776448,0.90261206,0.004710024,0,5.7843959,190.405,309.884,198.928,13.243,12.135,70.607,573.576,204.801,0,16.556,11.426,0.409,4.094,1.735,206.133,3510.501
1992,6.118,1.3035304,332.54937,7.7989323,61.942504,1092.8078,220.21986,37.900799,7.733646,35.124675,34.113528,11.998111,2.3731469,0,7.102985,0,0,0.28889991,4.2079892,1.6286536,0.004710028,0,5.7861962,203.23,303.369,121.343,10.324,12.018,91.022,554.986,185.994,0,20.911,9.343,0.429,2.74,1.715,208.24,3510.656
1993,6.124,1.2981006,328.50656,7.3131034,60.929841,1089.707,219.02026,37.933487,7.7425403,35.177028,34.207861,11.998354,2.3733837,0,7.3453102,0,0,0.3768163,8.4161579,2.3685965,0.18499007,0,6.3118123,144.94,228.999,67.857,8.322,11.681,85.436,372.232,188.092,23.101,22.5,10.23,0.509,3.344,1.7,210.402,3510.801
1994,6.242,1.2895956,324.46375,7.5072841,59.917178,1086.6061,217.82065,37.966174,7.7514345,35.229381,34.331799,11.998587,2.3736205,0,7.588207,0,0,1.8251048,21.399077,3.8347584,0.1819901,0,5.0042369,127.137,232.722,61.065,6.105,11.011,77.289,244.236,179.101,33.844,25.599,9.105,0.589,4.75,1.68,212.619,3510.907
1995,6.372,1.2750104,320.42094,7.6191035,58.904515,1083.5052,216.62104,37.998862,7.7603288,35.281735,34.508115,10.501674,2.3738573,0,10.211528,0,0,2.9802177,29.726101,6.0409628,0.099994794,0,6.0534232,119.235,194.71,22.978,4.784,9.083,85.021,201.637,243.238,41.961,24.275,10.035,0.669,3.991,1.3,200.199,3511.005
1996,6.51,1.2511025,316.37814,7.6520638,57.891852,1080.4043,215.42143,38.03155,7.769223,35.334088,34.960533,11.999071,2.3740941,0,10.248182,0,0,3.4188812,40.584859,6.1499876,0.43697783,0,6.0553054,115.437,178.907,27.962,2.943,7.019,70.403,89.184,211.181,51.431,26.411,10.743,0.729,2.691,0.85,201.834,3511.082
1997,6.619,1.2181397,312.33533,7.9097526,56.879189,1077.3034,214.22182,38.064237,7.7781173,35.386441,35.833672,11.999322,2.3743309,0,10.284399,0,0,5.354049,50.643567,6.2587493,0.40797848,0,4.4857403,95.388,160.981,18.663,1.886,5.429,74.423,62.53,208.614,46.639,22.493,9.909,0.789,2.594,0.7,207.696,3511.082
1998,6.588,1.2148431,308.29252,7.8957263,55.866526,1074.2026,213.02222,38.096925,7.7870115,35.438794,37.03165,11.999575,2.3745677,0,10.320704,0.087305408,0,7.2031812,59.652126,6.3676829,0.92795208,0,4.7490393,92.401,152.715,14.831,1.199,4.223,84.361,29.412,249.912,58.131,27.683,9.837,0.607,2.491,0.71,206.946,3511.082
1999,6.569,1.1827892,304.24971,7.5269849,54.853863,1071.1017,211.82261,38.129612,7.7959058,35.491147,38.458587,10.502692,2.3748045,0,10.357655,0.78573737,0,8.1531677,67.043997,6.4775249,1.35393,0,6.3219597,94.931,145.169,14.362,0.784,3.32,69.242,24.668,230.91,55.817,28.047,9.806,0.467,2.39,0.631,195.938,3511.082
2000,6.735,1.1488,300.2069,7.4566,53.8412,1068.0008,210.623,38.1623,7.8048,35.5435,40.0186,12.0001,2.3749,0.4624,10.3949,4,0,8.5381,75.0393,6.234,1.9509,17.9257,5.5382,99.227,140.712,17.777,0.567,2.609,74.132,18.584,229.638,55.602,26.296,8.834,0.328,2.295,0.562,186.206,3511.082
2001,6.8959,1.132,303.4092,7.503,54.4191,1066.7448,211.5938,38.2888,7.8945,35.7143,40.3916,11.925,2.4345,0.4651,10.4328,5.3987,0.6471,9.0301,84.0409,7.4947,1.6449,19.7183,5.699,81.839,117.202,12.051,0.45,2.069,65.195,13.253,270.443,57.19,28.001,8.669,0.282,2.209,0.5,181.525,3511.082
2002,6.949,1.2317,306.5788,7.5487,54.9961,1065.4691,212.5632,38.4153,7.9842,35.8845,40.7646,11.8481,2.4915,0.4058,10.4708,6.7975,1.294,9.8852,94.7161,8.7389,2.508,21.5109,5.8596,81.408,100.258,6.019,0.423,1.609,69.565,13.487,243.015,57.77,22.43,8.524,0.235,2.131,0.445,181.887,3511.082
2003,7.286,1.2257,309.7164,7.5942,55.5716,1064.1741,213.5311,38.5418,8.0734,36.0543,41.1378,11.7693,2.5463,0.3939,10.5083,8.196,1.9411,12.0788,101.4157,9.9776,3.341,23.3035,6.0201,90.865,107.745,2.604,0.37,1.288,69.381,8.444,252.962,48.801,23.232,7.77,0.189,2.057,0.396,177.539,3511.082
2004,7.6719,1.2429,312.824,7.6394,56.1461,1062.8596,214.4977,38.6684,8.1623,36.2232,41.5107,11.6885,2.599,0.4062,10.5454,9.5947,2.5882,12.5073,113.9297,11.2136,4.269,25.096,6.1805,78.182,87.647,5.237,0.378,1.046,67.383,10.874,263.062,43.847,23.348,7.653,0.189,1.987,0.353,174.26,3511.082
2005,7.971,1.1955,315.9027,7.6841,56.7195,1061.5255,215.4628,38.7948,8.2512,36.3917,41.8837,11.6059,2.6494,0.4358,10.8116,10.9935,3.2351,13.7591,120.9334,12.4483,4.8901,26.8885,6.3407,49.49,51.552,0.854,0.227,0.785,65,10.874,283.408,46.641,26.458,7.518,0.189,1.92,0.314,168.841,3511.082
2006,8.1615,1.165,322.1577,7.778,55.4143,1058.9366,215.6435,38.9081,8.2076,36.1912,42.2092,11.4149,2.6001,0.4427,10.5529,12.3831,3.8842,17.9373,121.0746,15.3186,6.2176,38.6318,6.4709,48.471,49.808,1.119,0.136,0.588,58.5,10.874,297.615,48.747,34.767,6.992,0.049,1.834,0.279,167.857,3511.082
2007,8.3523,1.1349,328.4342,7.8717,54.1117,1056.3789,215.8292,39.0226,8.1641,35.9908,42.5348,11.2221,2.5502,0.4492,10.2947,13.7731,4.5338,22.1104,129.6223,18.1628,7.5465,50.375,6.6013,47.083,46.366,0.911,0.082,0.441,52,10.874,311.265,50.583,39.869,6.502,0.049,1.752,0.249,167.857,3511.082
2008,8.5434,1.1045,334.75397,7.9653667,52.814733,1053.8833,216.0247,39.1394,8.1208667,35.7901,42.860767,11.0262,2.4998333,0.45503333,10.037233,15.162767,5.1847667,26.273033,137.2526,20.954333,8.8781,62.118267,6.7489333,45.74,43.216,0.806,0.049,0.331,45.5,10.874,324.431,52.161,39.099,6.047,0.049,1.675,0.221,167.857,3511.082
2009,8.7345,1.0741,341.07373,8.0590333,51.517767,1051.3876,216.2202,39.2562,8.0776333,35.5894,43.186733,10.8303,2.4494667,0.46086667,9.7797667,16.552433,5.8357333,30.435667,144.8829,23.745867,10.2097,73.861533,6.8965667,44.442,40.334,0.754,0.029,0.248,39,10.874,337.175,53.496,38.069,5.624,0.049,1.601,0.197,167.857,3511.082
2010,8.9256,1.0437,347.3935,8.1527,50.2208,1048.892,216.4157,39.373,8.0344,35.3887,43.5127,10.6344,2.3991,0.4667,9.5223,17.9421,6.4867,34.5983,152.5132,26.5374,11.5413,85.6048,7.0442,42.976,36.906,0.377,0.018,0.186,32.5,7.266,349.552,54.598,36.801,5.23,0,1.521,0.175,167.857,3511.082
2011,9.18679,1.02998,354.56076,8.29296,49.9685,1050.5457,217.31987,39.6333,7.99705,35.29844,44.01174,10.74841,2.42213,0.43848,8.68531,22.21208,6.56469,37.80811,163.76989,27.39032,10.50312,91.86659,7.1479,41.557,33.769,0.189,0.011,0.14,26,7.266,361.61,55.479,35.314,4.864,0,1.445,0.156,167.857,3511.082
2012,9.44798,1.01626,361.72802,8.43322,49.7162,1052.1995,218.22404,39.8936,7.9597,35.20818,44.51078,10.86242,2.44516,0.41026,7.84832,26.48206,6.64268,41.01792,175.02658,28.24324,9.46494,98.12838,7.2516,40.186,30.898,0.094,0.006,0.105,19.5,7.266,373.391,56.152,33.625,4.524,0,1.373,0.139,167.857,3511.082
2013,9.70917,1.00254,368.89528,8.57348,49.4639,1053.8532,219.12821,40.1539,7.92235,35.11792,45.00982,10.97643,2.46819,0.38204,7.01133,30.75204,6.72067,44.22773,186.28327,29.09616,8.42676,104.39017,7.3553,38.86,28.272,0.047,0.004,0.079,13,7.266,384.93,56.625,31.75,4.207,0,1.304,0.124,167.857,3511.082
2014,9.97036,0.98882,376.06254,8.71374,49.2116,1055.507,220.03238,40.4142,7.885,35.02766,45.50886,11.09044,2.49122,0.35382,6.17434,35.02202,6.79866,47.43754,197.53996,29.94908,7.38858,110.65196,7.459,37.578,25.869,0.024,0.002,0.059,6.5,7.266,396.259,56.909,29.705,3.913,0,1.239,0.11,167.857,3511.082
2015,10.23155,0.9751,383.2298,8.854,48.9593,1057.1607,220.93655,40.6745,7.84765,34.9374,46.0079,11.20445,2.51425,0.3256,5.33735,39.292,6.87665,50.64735,208.79665,30.802,6.3504,116.91375,7.5627,36.338,23.67,0.012,0.001,0.044,0,0,407.405,57.013,27.502,3.639,0,1.177,0.098,155.925,3511.082
2016,10.49274,0.96138,390.39706,8.99426,48.707,1058.8144,221.84072,40.9348,7.8103,34.84714,46.50694,11.31846,2.53728,0.29738,4.50036,43.56198,6.95464,53.85716,220.05334,31.65492,5.31222,123.17554,7.6664,35.138,21.658,0.006,0.001,0.033,0,0,417.103,57.113,25.476,3.384,0,1.118,0.087,155.925,3511.082
2017,10.75393,0.94766,397.56432,9.13452,48.4547,1060.4682,222.74489,41.1951,7.77295,34.75688,47.00598,11.43247,2.56031,0.26916,3.66337,47.83196,7.03263,57.06697,231.31003,32.50784,4.27404,129.43733,7.7701,33.979,19.817,0.003,0,0.025,0,0,425.539,57.207,23.611,3.147,0,1.062,0.078,155.925,3511.082
2018,11.01512,0.93394,404.73158,9.27478,48.2024,1062.1219,223.64906,41.4554,7.7356,34.66662,47.50502,11.54648,2.58334,0.24094,2.82638,52.10194,7.11062,60.27678,242.56672,33.36076,3.23586,135.69912,7.8738,32.858,18.133,0.001,0,0.019,0,0,432.879,57.297,21.896,2.927,0,1.009,0.069,155.925,3511.082
2019,11.27631,0.92022,411.89884,9.41504,47.9501,1063.7757,224.55323,41.7157,7.69825,34.57636,48.00406,11.66049,2.60637,0.21272,1.98939,56.37192,7.18861,63.48659,253.82341,34.21368,2.19768,141.96091,7.9775,31.773,16.591,0.001,0,0.014,0,0,439.265,57.382,20.318,2.722,0,0.959,0.061,155.925,3511.082
2020,11.5375,0.9065,419.0661,9.5553,47.6978,1065.4294,225.4574,41.976,7.6609,34.4861,48.5031,11.7745,2.6294,0.1845,1.1524,60.6419,7.2666,66.6964,265.0801,35.0666,1.1595,148.2227,8.0812,30.725,15.181,0,0,0.01,0,0,444.821,57.463,18.867,2.531,0,0.911,0.055,155.925,3511.082
2021,11.76766,0.88735,425.58022,9.67767,47.17596,1060.7002,225.45703,41.9129,7.59914,34.34997,48.88879,11.83853,2.64399,0.17723,1.1063,61.78125,7.35248,67.92232,271.95969,35.3783,1.10411,152.77696,8.27191,29.711,13.891,0,0,0.008,0,0,449.654,57.54,17.531,2.354,0,0.865,0.049,155.925,3511.082
2022,11.99782,0.8682,432.09434,9.80004,46.65412,1055.971,225.45666,41.8498,7.53738,34.21384,49.27448,11.90256,2.65858,0.16996,1.0602,62.9206,7.43836,69.14824,278.83928,35.69,1.04872,157.33122,8.46262,28.73,12.71,0,0,0.006,0,0,453.859,57.613,16.302,2.189,0,0.822,0.043,155.925,3511.082
2023,12.22798,0.84905,438.60846,9.92241,46.13228,1051.2418,225.45629,41.7867,7.47562,34.07771,49.66017,11.96659,2.67317,0.16269,1.0141,64.05995,7.52424,70.37416,285.71887,36.0017,0.99333,161.88548,8.65333,27.782,11.63,0,0,0.004,0,0,457.517,57.682,15.172,2.036,0,0.781,0.039,155.925,3511.082
2024,12.45814,0.8299,445.12258,10.04478,45.61044,1046.5126,225.45592,41.7236,7.41386,33.94158,50.04586,12.03062,2.68776,0.15542,0.968,65.1993,7.61012,71.60008,292.59846,36.3134,0.93794,166.43974,8.84404,26.865,10.641,0,0,0.003,0,0,460.7,57.748,14.132,1.894,0,0.742,0.034,155.925,3511.082
2025,12.6883,0.81075,451.6367,10.16715,45.0886,1041.7833,225.45555,41.6605,7.3521,33.80545,50.43155,12.09465,2.70235,0.14815,0.9219,66.33865,7.696,72.826,299.47805,36.6251,0.88255,170.994,9.03475,25.979,9.737,0,0,0.002,0,0,463.469,57.811,13.175,1.761,0,0.705,0.031,155.925,3511.082
2026,12.91846,0.7916,458.15082,10.28952,44.56676,1037.0541,225.45518,41.5974,7.29034,33.66932,50.81724,12.15868,2.71694,0.14088,0.8758,67.478,7.78188,74.05192,306.35764,36.9368,0.82716,175.54826,9.22546,25.122,8.909,0,0,0.002,0,0,465.878,57.87,12.295,1.638,0,0.669,0.027,155.925,3511.082
2027,13.14862,0.77245,464.66494,10.41189,44.04492,1032.3249,225.45481,41.5343,7.22858,33.53319,51.20293,12.22271,2.73153,0.13361,0.8297,68.61735,7.86776,75.27784,313.23723,37.2485,0.77177,180.10252,9.41617,24.293,8.152,0,0,0.001,0,0,467.974,57.927,11.485,1.523,0,0.636,0.024,155.925,3511.082
2028,13.37878,0.7533,471.17906,10.53426,43.52308,1027.5957,225.45444,41.4712,7.16682,33.39706,51.58862,12.28674,2.74612,0.12634,0.7836,69.7567,7.95364,76.50376,320.11682,37.5602,0.71638,184.65678,9.60688,23.491,7.459,0,0,0.001,0,0,469.797,57.98,10.74,1.417,0,0.604,0.022,155.925,3511.082
2029,13.60894,0.73415,477.69318,10.65663,43.00124,1022.8665,225.45407,41.4081,7.10506,33.26093,51.97431,12.35077,2.76071,0.11907,0.7375,70.89605,8.03952,77.72968,326.99641,37.8719,0.66099,189.21104,9.79759,22.716,6.825,0,0,0.001,0,0,471.384,58.031,10.055,1.317,0,0.574,0.019,155.925,3511.082
2030,13.8391,0.715,484.2073,10.779,42.4794,1018.1373,225.4537,41.345,7.0433,33.1248,52.36,12.4148,2.7753,0.1118,0.6914,72.0354,8.1254,78.9556,333.876,38.1836,0.6056,193.7653,9.9883,21.966,6.245,0,0,0.001,0,0,472.764,58.08,9.424,1.225,0,0.545,0.017,155.925,3511.082
2031,14.13385,0.708,493.52545,10.90391,41.50452,1011.8253,224.72621,40.90273,6.95231,32.96601,52.7122,12.38727,2.77061,0.1119,0.66362,72.90303,8.22403,81.08502,341.18468,38.94891,0.6214,192.50584,10.11551,21.241,5.714,0,0,0,0,0,467.698,57.831,8.826,1.139,0,0.518,0.015,155.925,3511.082
2032,14.4286,0.701,502.8436,11.02882,40.52964,1005.5133,223.99872,40.46046,6.86132,32.80722,53.0644,12.35974,2.76592,0.112,0.63584,73.77066,8.32266,83.21444,348.49336,39.71422,0.6372,191.24638,10.24272,20.54,5.228,0,0,0,0,0,457.026,57.299,8.259,1.06,0,0.492,0.013,155.925,3511.082
2033,14.72335,0.694,512.16175,11.15373,39.55476,999.20136,223.27123,40.01819,6.77033,32.64843,53.4166,12.33221,2.76123,0.1121,0.60806,74.63829,8.42129,85.34386,355.80204,40.47953,0.653,189.98692,10.36993,19.862,4.784,0,0,0,0,0,441.474,56.499,7.72,0.985,0,0.467,0.012,155.925,3511.082
2034,15.0181,0.687,521.4799,11.27864,38.57988,992.88938,222.54374,39.57592,6.67934,32.48964,53.7688,12.30468,2.75654,0.1122,0.58028,75.50592,8.51992,87.47328,363.11072,41.24484,0.6688,188.72746,10.49714,19.207,4.377,0,0,0,0,0,421.679,55.444,7.207,0.916,0,0.444,0.011,155.925,3511.082
2035,15.31285,0.68,530.79805,11.40355,37.605,986.5774,221.81625,39.13365,6.58835,32.33085,54.121,12.27715,2.75185,0.1123,0.5525,76.37355,8.61855,89.6027,370.4194,42.01015,0.6846,187.468,10.62435,18.573,4.005,0,0,0,0,0,398.19,54.147,6.717,0.852,0,0.422,0.01,155.925,3511.082
2036,15.6076,0.673,540.1162,11.52846,36.63012,980.26542,221.08876,38.69138,6.49736,32.17206,54.4732,12.24962,2.74716,0.1124,0.52472,77.24118,8.71718,91.73212,377.72808,42.77546,0.7004,186.20854,10.75156,17.96,3.665,0,0,0,0,0,371.49,52.62,6.249,0.793,0,0.401,0.008,155.925,3511.082
2037,15.90235,0.666,549.43435,11.65337,35.65524,973.95344,220.36127,38.24911,6.40637,32.01327,54.8254,12.22209,2.74247,0.1125,0.49694,78.10881,8.81581,93.86154,385.03676,43.54077,0.7162,184.94908,10.87877,17.368,3.353,0,0,0,0,0,341.994,50.874,5.801,0.737,0,0.381,0.008,155.925,3511.082
2038,16.1971,0.659,558.7525,11.77828,34.68036,967.64146,219.63378,37.80684,6.31538,31.85448,55.1776,12.19456,2.73778,0.1126,0.46916,78.97644,8.91444,95.99096,392.34544,44.30608,0.732,183.68962,11.00598,16.794,3.068,0,0,0,0,0,310.067,48.92,5.372,0.686,0,0.362,0.007,155.925,3511.082
2039,16.49185,0.652,568.07065,11.90319,33.70548,961.32948,218.90629,37.36457,6.22439,31.69569,55.5298,12.16703,2.73309,0.1127,0.44138,79.84407,9.01307,98.12038,399.65412,45.07139,0.7478,182.43016,11.13319,16.24,2.807,0,0,0,0,0,276.024,46.769,4.96,0.638,0,0.344,0.006,155.925,3511.082
2040,16.7866,0.645,577.3888,12.0281,32.7306,955.0175,218.1788,36.9223,6.1334,31.5369,55.882,12.1395,2.7284,0.1128,0.4136,80.7117,9.1117,100.2498,406.9628,45.8367,0.7636,181.1707,11.2604,15.704,2.569,0,0,0,0,0,240.141,44.431,4.563,0.593,0,0.326,0.005,155.925,3511.082
2041,17.1284,0.6381,587.33132,12.10488,32.06863,950.1349,217.20395,36.58085,6.08412,31.38737,56.15821,12.17462,2.73746,0.11238,0.39687,80.10127,9.23927,101.83831,412.75679,46.27373,0.71926,179.22469,11.3309,15.186,2.35,0,0,0,0,0,208.923,42.209,4.198,0.551,0,0.31,0.005,155.925,3511.082
2042,17.4702,0.6312,597.27384,12.18166,31.40666,945.2523,216.2291,36.2394,6.03484,31.23784,56.43442,12.20974,2.74652,0.11196,0.38014,79.49084,9.36684,103.42682,418.55078,46.71076,0.67492,177.27868,11.4014,14.685,2.151,0,0,0,0,0,181.763,40.099,3.862,0.513,0,0.295,0.004,155.925,3511.082
2043,17.812,0.6243,607.21636,12.25844,30.74469,940.3697,215.25425,35.89795,5.98556,31.08831,56.71063,12.24486,2.75558,0.11154,0.36341,78.88041,9.49441,105.01533,424.34477,47.14779,0.63058,175.33267,11.4719,14.2,1.968,0,0,0,0,0,158.134,38.094,3.553,0.477,0,0.28,0.004,155.925,3511.082
2044,18.1538,0.6174,617.15888,12.33522,30.08272,935.4871,214.2794,35.5565,5.93628,30.93878,56.98684,12.27998,2.76464,0.11112,0.34668,78.26998,9.62198,106.60384,430.13876,47.58482,0.58624,173.38666,11.5424,13.732,1.801,0,0,0,0,0,137.576,36.189,3.269,0.444,0,0.266,0.003,155.925,3511.082
2045,18.4956,0.6105,627.1014,12.412,29.42075,930.6045,213.30455,35.21505,5.887,30.78925,57.26305,12.3151,2.7737,0.1107,0.32995,77.65955,9.74955,108.19235,435.93275,48.02185,0.5419,171.44065,11.6129,13.279,1.648,0,0,0,0,0,119.691,34.38,3.007,0.413,0,0.253,0.003,155.925,3511.082
2046,18.8374,0.6036,637.04392,12.48878,28.75878,925.7219,212.3297,34.8736,5.83772,30.63972,57.53926,12.35022,2.78276,0.11028,0.31322,77.04912,9.87712,109.78086,441.72674,48.45888,0.49756,169.49464,11.6834,12.84,1.507,0,0,0,0,0,104.131,32.661,2.767,0.384,0,0.24,0.003,155.925,3511.082
2047,19.1792,0.5967,646.98644,12.56556,28.09681,920.8393,211.35485,34.53215,5.78844,30.49019,57.81547,12.38534,2.79182,0.10986,0.29649,76.43869,10.00469,111.36937,447.52073,48.89591,0.45322,167.54863,11.7539,12.417,1.379,0,0,0,0,0,90.594,31.028,2.545,0.357,0,0.228,0.002,155.925,3511.082
2048,19.521,0.5898,656.92896,12.64234,27.43484,915.9567,210.38,34.1907,5.73916,30.34066,58.09168,12.42046,2.80088,0.10944,0.27976,75.82826,10.13226,112.95788,453.31472,49.33294,0.40888,165.60262,11.8244,12.007,1.262,0,0,0,0,0,78.817,29.476,2.342,0.332,0,0.217,0.002,155.925,3511.082
2049,19.8628,0.5829,666.87148,12.71912,26.77287,911.0741,209.40515,33.84925,5.68988,30.19113,58.36789,12.45558,2.80994,0.10902,0.26303,75.21783,10.25983,114.54639,459.10871,49.76997,0.36454,163.65661,11.8949,11.611,1.155,0,0,0,0,0,68.571,28.002,2.154,0.309,0,0.206,0.002,155.925,3511.082
